접수연도,자치구코드,자치구명,법정동코드,법정동명,지번구분,지번구분명,본번,부번,건물명,계약일,물건금액(만원),건물면적(㎡),토지면적(㎡),층,권리구분,취소일,건축년도,건물용도,신고구분,신고시군구명
2025,11500,강서구,10100,염창동,1,대지,249,11,현대2,20251210,69500,59.39,0,2,,,1993,아파트,중개거래,"서울 강서구, 서울 양천구"
2025,11380,은평구,10600,대조동,1,대지,216,1,다원파크뷰B동,20251210,43700,29.01,29,5,,,2023,연립다세대,중개거래,"서울 서초구, 서울 은평구"
2025,11230,동대문구,10600,장안동,1,대지,392,5,화성로얄빌,20251210,28000,29.2,23,5,,,2017,연립다세대,중개거래,"서울 강서구, 서울 동대문구"
2025,11470,양천구,10100,신정동,1,대지,1307,0,경남아너스빌,20251210,166000,103.45,0,18,,,2004,아파트,중개거래,서울 양천구
2025,11350,노원구,10500,상계동,1,대지,389,757,"건영빌라가,나",20251210,22000,39.58,22,4,,,1994,연립다세대,중개거래,서울 노원구
2025,11710,송파구,11300,거여동,1,대지,290,0,거여1단지,20251210,100000,49.8,0,4,,,1997,아파트,중개거래,서울 송파구
2025,11260,중랑구,10600,신내동,1,대지,656,0,화성.두산아파트,20251210,61700,66.96,0,9,,,1995,아파트,중개거래,서울 중랑구
2025,11500,강서구,10200,등촌동,1,대지,628,32,강변샤르망2단지,20251210,44200,63.16,78.0162,6,,,2005,오피스텔,중개거래,서울 강서구
2025,11500,강서구,10400,가양동,1,대지,1475,0,강변,20251210,75000,39.6,0,9,,,1992,아파트,중개거래,서울 강서구
2025,11650,서초구,10100,방배동,1,대지,2233,0,방배3차현대홈타운,20251210,235000,84.982,0,1,,,2004,아파트,중개거래,서울 서초구
2025,11380,은평구,10900,신사동,1,대지,5,42,삼원제우스(5-42),20251210,34200,42.36,24,2,,,2016,연립다세대,중개거래,서울 은평구
2025,11470,양천구,10200,목동,1,대지,324,166,보타닉목동,20251210,37000,39.07,30,5,,,2022,연립다세대,중개거래,서울 양천구
2025,11710,송파구,10600,삼전동,1,대지,165,0,서울주택(165-0),20251210,72000,70.13,35,3,,,1992,연립다세대,중개거래,서울 송파구
2025,11380,은평구,10800,역촌동,1,대지,11,29,삼성하이빌(11-29),20251210,30000,65.94,36,2,,,2011,연립다세대,중개거래,서울 은평구
2025,11470,양천구,10200,목동,1,대지,780,16,보람타운(780-16),20251210,58000,63.36,32,5,,,2002,연립다세대,중개거래,서울 강서구
2025,11260,중랑구,10100,면목동,1,대지,667,7,성민쉐르빌,20251210,28000,34.12,22,5,,,2014,연립다세대,중개거래,서울 중랑구
2025,11290,성북구,13600,하월곡동,1,대지,88,64,성북힐스테이트(101동),20251210,81300,84.69,0,11,,,2007,아파트,중개거래,서울 성북구
2025,11380,은평구,11400,진관동,1,대지,102,0,박석고개1단지힐스테이트(116~131동)BL2-1,20251210,115500,101.76,0,8,,,2009,아파트,중개거래,서울 은평구
2025,11500,강서구,10100,염창동,1,대지,295,0,성원,20251210,103000,84.81,0,2,,,2001,아파트,중개거래,서울 강서구
2025,11380,은평구,10300,불광동,1,대지,447,14,삼성아트빌,20251210,33500,29.96,24,3,,,2016,연립다세대,중개거래,서울 은평구
2025,11470,양천구,10200,목동,1,대지,709,2,성원2,20251210,82000,77.17,0,10,,,2000,아파트,중개거래,서울 양천구
2025,11215,광진구,10400,광장동,1,대지,453,1,삼성광장2,20251210,165000,69.06,0,13,,,1989,아파트,중개거래,서울 광진구
2025,11140,중구,16200,신당동,1,대지,843,0,삼성,20251210,130000,59.97,0,13,,,1999,아파트,중개거래,서울 중구
2025,11590,동작구,10700,사당동,1,대지,105,0,사당우성3,20251210,175000,108.08,0,6,,,1993,아파트,중개거래,서울 동작구
2025,11590,동작구,10100,노량진동,1,대지,207,4,비엔트(BIENTE),20251210,58000,29.19,18,5,,,2023,연립다세대,중개거래,서울 동작구
2025,11440,마포구,10200,공덕동,1,대지,111,106,블레스하임 3차,20251210,40000,29.95,43.26,13,,,2022,오피스텔,중개거래,서울 마포구
2025,11380,은평구,10300,불광동,1,대지,643,0,북한산힐스테이트7차,20251210,117000,84.891,0,3,,,2011,아파트,중개거래,서울 은평구
2025,11710,송파구,10900,장지동,1,대지,844,0,송파파인타운7단지,20251210,176000,84.9,0,9,,,2007,아파트,중개거래,서울 송파구
2025,11305,강북구,10300,수유동,1,대지,205,0,수유벽산1차,20251210,68000,84.92,0,5,,,1993,아파트,중개거래,"경기 하남시, 서울 강북구"
2025,11620,관악구,10100,봉천동,1,대지,1718,0,벽산블루밍,20251210,94000,84.99,0,1,,,2005,아파트,중개거래,서울 관악구
2025,11500,강서구,10100,염창동,1,대지,290,0,벽산늘푸른,20251210,70000,59.97,0,7,,,1998,아파트,중개거래,서울 강서구
2025,11380,은평구,10300,불광동,1,대지,637,0,북한산래미안아파트(2단지),20251210,87000,59.993,0,9,,,2010,아파트,중개거래,서울 은평구
2025,11410,서대문구,11800,홍은동,1,대지,467,0,북한산두산위브,20251210,78000,59.54,0,6,,,2020,아파트,중개거래,서울 서대문구
2025,11320,도봉구,10500,쌍문동,1,대지,81,415,백운빌(A동),20251210,22500,51.37,28,4,,,2006,연립다세대,중개거래,서울 도봉구
2025,11500,강서구,10300,화곡동,1,대지,355,9,상아마이빌(355-9),20251210,23000,59.96,34,4,,,2007,연립다세대,중개거래,서울 강서구
2025,11305,강북구,10100,미아동,1,대지,325,34,미아위드빌A,20251210,40000,50.79,32,2,,,2017,연립다세대,중개거래,서울 강북구
2025,11680,강남구,10600,대치동,1,대지,914,6,(914-6),20251210,54800,36.75,18,4,,20260303,2002,연립다세대,중개거래,서울 강남구
2025,11680,강남구,10600,대치동,1,대지,914,6,(914-6),20251210,35700,23.4,11,2,,20260303,2002,연립다세대,중개거래,서울 강남구
2025,11680,강남구,10600,대치동,1,대지,914,6,(914-6),20251210,35700,23.4,11,3,,20260303,2002,연립다세대,중개거래,서울 강남구
2025,11440,마포구,12700,상암동,1,대지,1637,0,상암월드컵파크2단지,20251210,112000,59.92,0,3,,,2003,아파트,중개거래,서울 마포구
2025,11680,강남구,10600,대치동,1,대지,914,6,(914-6),20251210,35200,23.1,11,2,,20260303,2002,연립다세대,중개거래,서울 강남구
2025,11680,강남구,10600,대치동,1,대지,914,6,(914-6),20251210,35200,23.1,11,3,,20260303,2002,연립다세대,중개거래,서울 강남구
2025,11350,노원구,10600,중계동,1,대지,502,1,중계그린1단지,20251210,57500,49.5,0,6,,,1990,아파트,중개거래,서울 노원구
2025,11590,동작구,10200,상도동,1,대지,415,0,중앙하이츠빌,20251210,135000,84.988,0,15,,,2003,아파트,중개거래,서울 동작구
2025,11320,도봉구,10600,방학동,1,대지,734,0,청구아파트,20251210,58000,84.9,0,13,,,1994,아파트,중개거래,서울 도봉구
2025,11440,마포구,10400,도화동,1,대지,555,0,한화오벨리스크,20251210,56000,36.49,0,12,,,2004,아파트,중개거래,서울 마포구
2025,11305,강북구,10100,미아동,1,대지,403,77,청운빌라13차,20251210,76000,92.32,57,4,,,2001,연립다세대,중개거래,서울 강북구
2025,11500,강서구,10100,염창동,1,대지,295,0,성원,20251210,103000,84.81,0,2,,20251229,2001,아파트,중개거래,서울 강서구
2025,11710,송파구,10300,풍납동,1,대지,508,0,한강극동,20251210,135000,84.76,0,4,,,1995,아파트,중개거래,서울 송파구
2025,11320,도봉구,10600,방학동,1,대지,601,21,청운하이츠빌라,20251210,11000,37.83,17,3,,,1994,연립다세대,중개거래,서울 도봉구
2025,11230,동대문구,10400,전농동,1,대지,10,0,전농SK,20251210,105000,114.3,0,6,,,2000,아파트,중개거래,서울 동대문구
2025,11530,구로구,10700,개봉동,1,대지,277,11,장미빌라(277-11),20251210,9800,37.14,20,4,,,1993,연립다세대,중개거래,서울 구로구
2025,11290,성북구,13300,정릉동,1,대지,239,0,정릉풍림아이원,20251210,62000,60,0,10,,,2005,아파트,중개거래,서울 성북구
2025,11350,노원구,10400,하계동,1,대지,273,0,장미(시영6),20251210,60000,49.5,0,6,,,1989,아파트,중개거래,서울 노원구
2025,11320,도봉구,10700,창동,1,대지,30,0,창동주공18단지,20251210,46500,41.34,0,14,,,1988,아파트,중개거래,서울 도봉구
2025,11350,노원구,10200,월계동,1,대지,924,0,초안2,20251210,43000,59.85,0,14,,,1997,아파트,중개거래,서울 도봉구
2025,11410,서대문구,11800,홍은동,1,대지,274,60,장성미모아,20251210,44500,81.99,0,2,,,2006,아파트,중개거래,서울 서대문구
2025,11710,송파구,11100,방이동,1,대지,47,0,잠실헤리츠,20251210,22000,20.97,32.9579,15,,,2017,오피스텔,중개거래,"서울 광진구, 서울 송파구"
2025,11305,강북구,10200,번동,1,대지,234,0,주공4단지,20251210,44500,49.94,0,9,,,1991,아파트,중개거래,서울 강북구
2025,11500,강서구,10300,화곡동,1,대지,362,79,해온캐슬,20251210,16000,21.34,14,5,,,2019,연립다세대,직거래,
2025,11620,관악구,10200,신림동,1,대지,610,98,해담채,20251210,32500,48.39,27,4,,,2018,연립다세대,중개거래,서울 관악구
2025,11620,관악구,10200,신림동,1,대지,1680,7,한나래(1680-7),20251210,23900,29.79,18,5,,,2017,연립다세대,중개거래,서울 관악구
2025,11650,서초구,10800,서초동,1,대지,1623,3,피앤디 솔로빌,20251210,11300,15.76,23.99,2,,,2005,오피스텔,중개거래,서울 서초구
2025,11470,양천구,10100,신정동,1,대지,944,3,클레버 타워,20251210,12000,29.01,36.57,4,,,2003,오피스텔,직거래,
2025,11470,양천구,10100,신정동,1,대지,1213,6,태현아트빌가동,20251210,95000,53.46,25,4,,,2003,연립다세대,중개거래,"서울 마포구, 서울 양천구"
2025,11500,강서구,10900,방화동,1,대지,592,11,투윈빌,20251210,38000,49.96,30,5,,,2016,연립다세대,중개거래,서울 강서구
2025,11740,강동구,10900,천호동,1,대지,304,4,파인힐스빌,20251210,35000,38.03,23,3,,,2012,연립다세대,중개거래,서울 강동구
2025,11200,성동구,10600,사근동,1,대지,199,0,중앙하이츠,20251210,76000,71.85,0,7,,,1989,아파트,중개거래,서울 성동구
2025,11710,송파구,10800,문정동,1,대지,618,0,파크하비오,20251210,42000,47.89,60.69,15,,,null,오피스텔,중개거래,서울 송파구
2025,11170,용산구,13000,이태원동,1,대지,352,0,퍼시픽맨션골드,20251210,156000,157.03,0,3,,,2003,아파트,중개거래,서울 용산구
2025,11710,송파구,11100,방이동,1,대지,185,0,인택파크랜드,20251210,160000,126.69,0,10,,,2004,아파트,중개거래,서울 송파구
2025,11530,구로구,10700,개봉동,1,대지,476,0,한마을,20251210,85500,84.57,0,15,,,1999,아파트,중개거래,서울 구로구
2025,11110,종로구,10100,청운동,1,대지,108,14,평안빌,20251210,91000,90.06,53,4,,,2001,연립다세대,중개거래,서울 종로구
2025,11320,도봉구,10700,창동,1,대지,373,0,창동주공4단지,20251210,39500,41.3,0,3,,,1991,아파트,중개거래,서울 도봉구
2025,11560,영등포구,10900,영등포동8가,1,대지,42,1,한양아이클래스 오피스텔,20251210,13000,20.16,29.4187,2,,,2014,오피스텔,중개거래,서울 영등포구
2025,11350,노원구,10500,상계동,1,대지,680,0,포레나노원,20251210,120000,84.901,0,10,,,2020,아파트,중개거래,서울 노원구
2025,11470,양천구,10100,신정동,1,대지,1281,0,푸른마을2,20251210,65000,59.85,0,10,,,2001,아파트,중개거래,서울 양천구
2025,11350,노원구,10600,중계동,1,대지,598,0,한화꿈에그린,20251210,81400,84.902,0,3,,,2005,아파트,중개거래,서울 노원구
2025,11470,양천구,10100,신정동,1,대지,1285,0,푸른마을4,20251210,83000,84.92,0,10,,,2002,아파트,중개거래,서울 양천구
2025,11230,동대문구,10500,답십리동,1,대지,497,23,청계 푸르지오시티,20251210,33800,39.71,52.54,6,,,2015,오피스텔,중개거래,"서울 동대문구, 서울 성동구"
2025,11440,마포구,10200,공덕동,1,대지,404,0,풍림브이아이피텔,20251210,14500,30.89,30.89,11,,,1990,오피스텔,중개거래,서울 마포구
2025,11410,서대문구,11100,홍제동,1,대지,453,1,청구2차,20251210,89500,84.81,0,15,,,1997,아파트,중개거래,서울 서대문구
2025,11290,성북구,13300,정릉동,1,대지,485,5,정릉반석빌,20251210,29000,36.09,18,5,,,2014,연립다세대,중개거래,서울 성북구
2025,11470,양천구,10100,신정동,1,대지,325,0,목동신시가지11,20251210,150000,51.48,0,5,,,1988,아파트,중개거래,서울 양천구
2025,11530,구로구,10600,고척동,1,대지,345,0,조양휴캐슬,20251210,47500,48.95,32,6,,20260116,2012,연립다세대,중개거래,서울 구로구
2025,11470,양천구,10100,신정동,1,대지,1285,0,푸른마을4,20251210,83000,84.92,0,10,,20260219,2002,아파트,중개거래,서울 양천구
2025,11500,강서구,10100,염창동,1,대지,262,5,목동더채움,20251210,70400,61.87,77.84,9,,,2023,오피스텔,직거래,
2025,11740,강동구,10100,명일동,1,대지,332,0,명일지에스아파트,20251210,140000,84.9,0,17,,,1999,아파트,중개거래,서울 강동구
2025,11500,강서구,10500,마곡동,1,대지,776,2,마곡센트럴대방디엠시티오피스텔,20251210,21000,29.479,42.3423,3,,,2017,오피스텔,중개거래,서울 강서구
2025,11500,강서구,10900,방화동,1,대지,860,0,마곡서광(치현마을),20251210,54000,59.67,0,16,,,1998,아파트,중개거래,서울 강서구
2025,11590,동작구,10800,대방동,1,대지,394,26,리안,20251210,14000,18.49,28.54,7,,,null,오피스텔,중개거래,서울 동작구
2025,11710,송파구,10800,문정동,1,대지,652,3,르피에드 문정,20251210,90000,47.206,75.4576,14,,,2022,오피스텔,직거래,
2025,11545,금천구,10200,독산동,1,대지,197,7,"미림연립가동,나동",20251210,13700,45.14,25,2,,,1982,연립다세대,중개거래,서울 금천구
2025,11470,양천구,10300,신월동,1,대지,501,8,미래하이츠,20251210,18000,43.42,23,4,,,2002,연립다세대,중개거래,"서울 동대문구, 서울 양천구"
2025,11350,노원구,10500,상계동,1,대지,1320,0,미라보(성림),20251210,47000,84.5,0,20,,,2006,아파트,중개거래,서울 노원구
2025,11545,금천구,10200,독산동,1,대지,1073,12,문정아트빌,20251210,25800,29.65,20,2,,,2017,연립다세대,중개거래,서울 금천구
2025,11710,송파구,10800,문정동,1,대지,145,0,문정시영,20251210,60000,25.65,0,13,,,1989,아파트,중개거래,서울 송파구
2025,11215,광진구,10500,자양동,1,대지,644,0,로얄동아,20251210,125000,59.91,0,17,,,1999,아파트,중개거래,서울 광진구
2025,11305,강북구,10100,미아동,1,대지,813,0,래미안트리베라1단지,20251210,92000,84.97,0,6,,,2010,아파트,중개거래,서울 강북구
2025,11500,강서구,10600,내발산동,1,대지,708,1,문국,20251210,68000,107.79,0,5,,,1998,아파트,중개거래,서울 강서구
2025,11305,강북구,10100,미아동,1,대지,813,0,래미안트리베라1단지,20251210,79300,59.6,0,8,,,2010,아파트,중개거래,서울 강북구
2025,11380,은평구,10200,녹번동,1,대지,283,0,래미안베라힐즈,20251210,128000,84.95,0,18,,,2019,아파트,중개거래,서울 은평구
2025,11410,서대문구,12000,남가좌동,1,대지,379,0,래미안남가좌2차,20251210,130000,114.793,0,5,,,2005,아파트,중개거래,서울 서대문구
2025,11410,서대문구,12000,남가좌동,1,대지,379,0,래미안남가좌2차,20251210,113000,59.788,0,7,,,2005,아파트,중개거래,서울 서대문구
2025,11680,강남구,10100,역삼동,1,대지,763,16,래미안그레이튼,20251210,290000,59.97,0,18,,,2009,아파트,중개거래,서울 강남구
2025,11620,관악구,10200,신림동,1,대지,1656,0,라이프미성,20251210,70000,71.31,0,8,,,1982,아파트,중개거래,"서울 관악구, 인천 계양구"
2025,11260,중랑구,10500,망우동,1,대지,520,48,라온하우스,20251210,30000,43.82,28,2,,,2015,연립다세대,직거래,
2025,11740,강동구,10900,천호동,1,대지,414,0,두산위브센티움,20251210,17100,31.37,0,7,,,2004,아파트,중개거래,서울 강동구
2025,11470,양천구,10100,신정동,1,대지,326,0,목동신시가지12,20251210,200000,64.65,0,1,,,1988,아파트,중개거래,서울 양천구
2025,11545,금천구,10100,가산동,1,대지,769,0,두산,20251210,57700,59.84,0,4,,,1998,아파트,중개거래,서울 금천구
2025,11380,은평구,10300,불광동,1,대지,631,1,대호프라자아파트,20251210,75000,84.64,0,11,,,2000,아파트,중개거래,서울 은평구
2025,11290,성북구,13900,석관동,1,대지,10,0,두산,20251210,95000,134.97,0,16,,,1998,아파트,중개거래,서울 성북구
2025,11650,서초구,10800,서초동,1,대지,1559,20,동원스위트(2단지),20251210,41700,30.07,18,5,,,2016,연립다세대,중개거래,서울 서초구
2025,11680,강남구,10600,대치동,1,대지,920,32,동양,20251210,150000,97.34,0,3,,,1999,아파트,중개거래,서울 강남구
2025,11740,강동구,10900,천호동,1,대지,217,132,동아하이빌아파트,20251210,93000,84.97,0,9,,,2000,아파트,중개거래,서울 강동구
2025,11500,강서구,10300,화곡동,1,대지,398,14,동명내추럴빌,20251210,20000,38.7,23,3,,,2012,연립다세대,직거래,
2025,11290,성북구,10300,돈암동,1,대지,15,1,돈암동삼성,20251210,83000,114.66,0,2,,,1999,아파트,중개거래,서울 성북구
2025,11290,성북구,10300,돈암동,1,대지,15,1,돈암동삼성,20251210,82000,84.59,0,14,,,1999,아파트,중개거래,서울 성북구
2025,11290,성북구,10300,돈암동,1,대지,15,1,돈암동삼성,20251210,67000,59.4,0,6,,,1999,아파트,중개거래,서울 성북구
2025,11545,금천구,10200,독산동,1,대지,1088,0,독산주공14단지,20251210,41800,44.89,0,14,,,1990,아파트,중개거래,경기 광명시
2025,11410,서대문구,10900,현저동,1,대지,200,0,독립문극동(200-0),20251210,130500,84.87,0,11,,,1998,아파트,중개거래,서울 서대문구
2025,11410,서대문구,11200,대현동,1,대지,37,32,영타운 지웰 에스테이트,20251209,19400,20.27,31.4407,10,,,2017,오피스텔,중개거래,서울 마포구
2025,11590,동작구,10700,사당동,1,대지,185,5,예성휴캐슬(185-5),20251209,40000,28.62,16,2,,,2013,연립다세대,중개거래,서울 강남구
2025,11200,성동구,11500,성수동2가,1,대지,286,0,성수우방2차아파트,20251209,104500,59.82,0,14,,,1999,아파트,중개거래,서울 성동구
2025,11740,강동구,10900,천호동,1,대지,217,23,예스원빌,20251209,38000,28.8,22,2,,,2021,연립다세대,중개거래,서울 성동구
2025,11740,강동구,10600,둔촌동,1,대지,425,15,오앤하우스,20251209,14800,18.65,9,8,,,2014,연립다세대,중개거래,서울 강동구
2025,11200,성동구,11500,성수동2가,1,대지,279,50,성수1차대우아파트,20251209,70500,59.49,0,5,,,1999,아파트,중개거래,서울 광진구
2025,11170,용산구,11200,원효로1가,1,대지,41,0,용산더프라임,20251209,150000,56.754,0,6,,,2014,아파트,중개거래,"서울 강남구, 서울 용산구"
2025,11440,마포구,12500,성산동,1,대지,446,0,성산시영(유원),20251209,157000,59.43,0,1,,,1986,아파트,중개거래,"서울 마포구, 서울 영등포구"
2025,11440,마포구,12500,성산동,1,대지,597,0,성산동성,20251209,70500,60,0,10,,,1999,아파트,중개거래,서울 마포구
2025,11545,금천구,10300,시흥동,1,대지,1011,0,우방,20251209,75000,114.89,0,17,,,2002,아파트,중개거래,서울 금천구
2025,11350,노원구,10400,하계동,1,대지,353,0,우방,20251209,45000,59.74,0,11,,,1999,아파트,중개거래,서울 노원구
2025,11530,구로구,10900,궁동,1,대지,213,21,우신빌라,20251209,41000,39.86,51,1,,,1988,연립다세대,중개거래,서울 구로구
2025,11260,중랑구,10300,중화동,1,대지,325,46,우연캐슬,20251209,44270,43.55,34,4,,,2020,연립다세대,중개거래,서울 성북구
2025,11500,강서구,10300,화곡동,1,대지,1159,0,"우장산아이파크,이편한세상",20251209,147000,84.97,0,10,,,2008,아파트,중개거래,"서울 강동구, 서울 강서구"
2025,11710,송파구,11200,오금동,1,대지,164,0,우창,20251209,155000,76.42,0,10,,,1985,아파트,중개거래,서울 송파구
2025,11620,관악구,10200,신림동,1,대지,10,718,운서맨션(가),20251209,36000,62.97,32,3,,,2002,연립다세대,중개거래,서울 관악구
2025,11440,마포구,12300,망원동,1,대지,410,18,운정빌라,20251209,40300,46.89,21,4,,,1991,연립다세대,중개거래,서울 마포구
2025,11290,성북구,10100,성북동,1,대지,145,21,스마트빌,20251209,28000,29.04,18,-1,,20260108,2021,연립다세대,직거래,
2025,11650,서초구,10600,잠원동,1,대지,76,0,씨티21,20251209,42200,22.77,30.63,9,,,1988,오피스텔,중개거래,서울 서초구
2025,11470,양천구,10300,신월동,1,대지,591,1,신안약수,20251209,60000,68,0,7,,,1985,아파트,중개거래,서울 양천구
2025,11680,강남구,10300,개포동,1,대지,12,0,성원대치2단지아파트,20251209,180000,49.86,0,3,,,1992,아파트,직거래,
2025,11530,구로구,10100,신도림동,1,대지,640,0,신성은하수,20251209,73000,59.88,0,9,,,1997,아파트,중개거래,서울 구로구
2025,11260,중랑구,10100,면목동,1,대지,1515,0,성원상떼빌,20251209,55000,59.91,0,2,,,1997,아파트,중개거래,"서울 동대문구, 서울 중랑구"
2025,11560,영등포구,13200,신길동,1,대지,4964,0,신길센트럴자이아파트,20251209,98000,84.98,0,25,,,2021,아파트,직거래,
2025,11260,중랑구,10400,묵동,1,대지,240,60,성원하이츠(240-60),20251209,33300,38.25,26,5,,,2015,연립다세대,중개거래,서울 중랑구
2025,11440,마포구,12200,합정동,1,대지,433,21,세명파크빌,20251209,55000,63.95,37,4,,,2010,연립다세대,중개거래,서울 마포구
2025,11500,강서구,10800,공항동,1,대지,677,5,시티파크빌,20251209,15000,35.24,20,2,,,2010,연립다세대,중개거래,서울 강서구
2025,11680,강남구,10800,논현동,1,대지,276,1,아크로힐스논현,20251209,365000,113.231,0,19,,,2014,아파트,중개거래,서울 강남구
2025,11140,중구,16200,신당동,1,대지,432,2176,약수준아트빌,20251209,27500,28.83,17,-1,,,2013,연립다세대,중개거래,서울 중구
2025,11200,성동구,10200,하왕십리동,1,대지,1070,0,센트라스,20251209,243000,84.96,0,5,,,2016,아파트,중개거래,"서울 성동구, 서울 송파구"
2025,11350,노원구,10300,공릉동,1,대지,715,0,시영3차(라이프)아파트,20251209,50500,49.5,0,11,,,1994,아파트,중개거래,서울 노원구
2025,11170,용산구,13100,한남동,1,대지,1,349,시범,20251209,108000,59.5,0,1,,,1970,아파트,중개거래,"서울 강남구, 서울 성동구"
2025,11680,강남구,10600,대치동,1,대지,934,8,스톤빌리지대치2차,20251209,123500,57.23,33,5,,,2018,연립다세대,중개거래,서울 강남구
2025,11680,강남구,10100,역삼동,1,대지,781,35,스타힐스,20251209,38800,19.34,14,5,,,2012,연립다세대,중개거래,서울 강남구
2025,11680,강남구,10100,역삼동,1,대지,781,35,스타힐스,20251209,31200,15.5,11,5,,,2012,연립다세대,중개거래,서울 강남구
2025,11530,구로구,10900,궁동,1,대지,184,29,스위트브라운1동(184-29),20251209,21950,63.96,45,5,,,2004,연립다세대,중개거래,서울 구로구
2025,11170,용산구,12400,한강로1가,1,대지,216,11,센트럴파크,20251209,71000,29.44,0,5,,,2021,아파트,중개거래,서울 용산구
2025,11305,강북구,10300,수유동,1,대지,205,0,수유벽산1차,20251209,49000,63.78,0,11,,,1993,아파트,중개거래,서울 강북구
2025,11500,강서구,10300,화곡동,1,대지,394,23,소망빌라다동,20251209,17000,43.71,29,3,,,1992,연립다세대,중개거래,서울 강서구
2025,11710,송파구,10800,문정동,1,대지,622,0,송파한화오벨리스크,20251209,65000,68.15,87.732,7,,,2013,오피스텔,중개거래,서울 송파구
2025,11440,마포구,12500,성산동,1,대지,250,16,성운,20251209,38200,47.86,28,3,,,2010,연립다세대,중개거래,서울 마포구
2025,11350,노원구,10600,중계동,1,대지,588,0,양지마을(대림)2,20251209,108000,114.81,0,8,,,1999,아파트,중개거래,서울 노원구
2025,11215,광진구,10300,구의동,1,대지,239,118,에덴빌24차,20251209,29800,23.84,15,2,,,2020,연립다세대,직거래,
2025,11500,강서구,10300,화곡동,1,대지,392,58,에이원,20251209,25000,49.81,0,2,,,2005,아파트,중개거래,서울 강서구
2025,11470,양천구,10200,목동,1,대지,318,115,에치앤에치,20251209,21500,51.18,23,5,,,2012,연립다세대,직거래,
2025,11710,송파구,11100,방이동,1,대지,28,2,엘루이시티,20251209,16700,17.45,26.6479,10,,,2019,오피스텔,중개거래,서울 송파구
2025,11560,영등포구,10100,영등포동,1,대지,647,0,영등포푸르지오,20251209,130000,59.912,0,16,,,2002,아파트,중개거래,서울 영등포구
2025,11530,구로구,10800,오류동,1,대지,6,63,루체비스타,20251209,21400,29.98,0,9,,,2020,아파트,중개거래,서울 금천구
2025,11470,양천구,10100,신정동,1,대지,1008,9,MK빌라,20251209,41000,45.06,21,3,,20260115,2002,연립다세대,중개거래,서울 양천구
2025,11290,성북구,13900,석관동,1,대지,10,0,두산,20251209,85500,84.9,0,15,,,1998,아파트,중개거래,서울 성북구
2025,11560,영등포구,13200,신길동,1,대지,456,7,라온빌,20251209,49000,24.76,18,5,,,2019,연립다세대,중개거래,서울 영등포구
2025,11110,종로구,12600,종로1가,1,대지,24,0,르메이에르종로타운1,20251209,70700,81.01,108.03,20,,,2007,오피스텔,중개거래,서울 종로구
2025,11410,서대문구,11700,연희동,1,대지,739,0,대우푸르지오,20251209,84500,59.584,0,8,,,2002,아파트,중개거래,서울 서대문구
2025,11650,서초구,10800,서초동,1,대지,1328,7,대우도씨에빛,20251209,31800,40.07,53.92,12,,,2003,오피스텔,중개거래,"서울 강남구, 서울 서초구"
2025,11680,강남구,10100,역삼동,1,대지,774,34,리치웰빌라트2차,20251209,78000,48.21,30,6,,,2017,연립다세대,중개거래,서울 강남구
2025,11500,강서구,10300,화곡동,1,대지,362,119,드림빌3차,20251209,19000,35.04,20,4,,,2002,연립다세대,중개거래,서울 강서구
2025,11740,강동구,10800,성내동,1,대지,412,0,둔촌역아치스톤(101동),20251209,97000,84.96,0,7,,,2010,아파트,중개거래,서울 강동구
2025,11590,동작구,10900,신대방동,1,대지,719,0,동작상떼빌,20251209,92700,84.98,0,6,,,2006,아파트,중개거래,"서울 관악구, 서울 영등포구"
2025,11545,금천구,10100,가산동,1,대지,769,0,두산,20251209,57500,59.84,0,1,,,1998,아파트,중개거래,서울 금천구
2025,11470,양천구,10300,신월동,1,대지,48,23,대호빌라(10),20251209,14800,40.01,25,1,,,1988,연립다세대,직거래,
2025,11530,구로구,10700,개봉동,1,대지,472,0,두산,20251209,60000,84.96,0,7,,,1997,아파트,중개거래,"서울 구로구, 서울 양천구"
2025,11500,강서구,10500,마곡동,1,대지,776,2,마곡센트럴대방디엠시티오피스텔,20251209,19000,29.479,42.3423,3,,,2017,오피스텔,중개거래,서울 강서구
2025,11170,용산구,10100,후암동,1,대지,30,33,"예인아트빌(가,나)",20251209,37115,57.54,34,2,,20260106,2007,연립다세대,직거래,
2025,11470,양천구,10300,신월동,1,대지,48,21,대호빌라(12),20251209,13000,40.01,25,-1,,,1988,연립다세대,직거래,
2025,11650,서초구,10700,반포동,1,대지,48,2,대성유니드,20251209,220000,97.992,0,6,,,2004,아파트,중개거래,서울 서초구
2025,11680,강남구,10100,역삼동,1,대지,824,12,메가시티오피스텔,20251209,31500,38.07,53.26,13,,,2002,오피스텔,중개거래,서울 강남구
2025,11740,강동구,10800,성내동,1,대지,46,23,더존예가A,20251209,32000,21.75,7,6,,20251209,2017,연립다세대,중개거래,서울 강동구
2025,11500,강서구,10500,마곡동,1,대지,776,2,마곡센트럴대방디엠시티오피스텔,20251209,17000,29.479,42.3423,6,,,2017,오피스텔,중개거래,서울 강서구
2025,11650,서초구,10800,서초동,1,대지,1671,5,대림서초리시온,20251209,33500,45.72,0,5,,,2003,아파트,직거래,
2025,11680,강남구,11800,도곡동,1,대지,527,0,도곡렉슬,20251209,519000,134.902,0,11,,,2006,아파트,중개거래,서울 강남구
